easting,northing,longitude,latitude,domain_no,domainname,domaintype
2145491.61354,5749744.62177,179.230110443,-38.2347371959,8,Hikurangi accretionary margin - eastern zone,Contractional
2145473.64657,5749702.49166,179.229938692,-38.2351255226,8,Hikurangi accretionary margin - eastern zone,Contractional
2145456.41737,5749660.05478,179.229775555,-38.235516151,8,Hikurangi accretionary margin - eastern zone,Contractional
2145439.93117,5749617.32405,179.229621083,-38.2359089622,8,Hikurangi accretionary margin - eastern zone,Contractional
2145284.82111,5749203.88896,179.22817641,-38.2397068847,8,Hikurangi accretionary margin - eastern zone,Contractional
2145269.08904,5749160.80823,179.228030757,-38.2401023745,8,Hikurangi accretionary margin - eastern zone,Contractional
2145254.11659,5749117.45793,179.227893939,-38.2404998197,8,Hikurangi accretionary margin - eastern zone,Contractional
2145239.90838,5749073.85145,179.227765998,-38.2408990975,8,Hikurangi accretionary margin - eastern zone,Contractional
2145226.46877,5749030.00227,179.227646974,-38.2413000846,8,Hikurangi accretionary margin - eastern zone,Contractional
2145213.80192,5748985.92393,179.227536902,-38.2417026571,8,Hikurangi accretionary margin - eastern zone,Contractional
2145201.91171,5748941.63005,179.227435818,-38.2421066906,8,Hikurangi accretionary margin - eastern zone,Contractional
2145190.8018,5748897.13431,179.227343752,-38.2425120605,8,Hikurangi accretionary margin - eastern zone,Contractional
2145180.47562,5748852.45047,179.227260732,-38.2429186413,8,Hikurangi accretionary margin - eastern zone,Contractional
2145170.93633,5748807.59232,179.227186785,-38.2433263077,8,Hikurangi accretionary margin - eastern zone,Contractional
2145162.18688,5748762.57372,179.227121933,-38.2437349335,8,Hikurangi accretionary margin - eastern zone,Contractional
2145154.22995,5748717.40858,179.227066197,-38.2441443927,8,Hikurangi accretionary margin - eastern zone,Contractional
2145147.06798,5748672.11085,179.227019593,-38.2445545588,8,Hikurangi accretionary margin - eastern zone,Contractional
2145140.70317,5748626.69451,179.226982136,-38.2449653051,8,Hikurangi accretionary margin - eastern zone,Contractional
2145135.13748,5748581.17361,179.226953837,-38.2453765046,8,Hikurangi accretionary margin - eastern zone,Contractional
2145128.19549,5748519.93411,179.226921965,-38.2459293632,8,Hikurangi accretionary margin - eastern zone,Contractional
2145094.29645,5748411.50109,179.226620056,-38.2469213519,8,Hikurangi accretionary margin - eastern zone,Contractional
2145066.90589,5748317.76179,179.226380808,-38.2477777576,8,Hikurangi accretionary margin - eastern zone,Contractional
2145032.39978,5748175.18955,179.226098187,-38.2490759741,8,Hikurangi accretionary margin - eastern zone,Contractional
2144949.43992,5747784.71547,179.225455282,-38.2526245189,8,Hikurangi accretionary margin - eastern zone,Contractional
2144941.03293,5747743.47312,179.225391413,-38.2529991057,8,Hikurangi accretionary margin - eastern zone,Contractional
2144933.29236,5747702.10074,179.225335214,-38.2533744541,8,Hikurangi accretionary margin - eastern zone,Contractional
2144926.22019,5747660.6091,179.225286701,-38.2537504665,8,Hikurangi accretionary margin - eastern zone,Contractional
2144919.81826,5747619.009,179.225245886,-38.2541270451,8,Hikurangi accretionary margin - eastern zone,Contractional
2144914.08822,5747577.31127,179.22521278,-38.2545040919,8,Hikurangi accretionary margin - eastern zone,Contractional
2144909.03155,5747535.52676,179.225187391,-38.2548815087,8,Hikurangi accretionary margin - eastern zone,Contractional
2144904.64957,5747493.66634,179.225169726,-38.2552591973,8,Hikurangi accretionary margin - eastern zone,Contractional
2144900.94339,5747451.74091,179.22515979,-38.2556370595,8,Hikurangi accretionary margin - eastern zone,Contractional
2144897.91397,5747409.76136,179.225157585,-38.256014997,8,Hikurangi accretionary margin - eastern zone,Contractional
2144895.5621,5747367.73864,179.225163111,-38.2563929113,8,Hikurangi accretionary margin - eastern zone,Contractional
2144876.78287,5746975.54713,179.225250731,-38.2599180069,8,Hikurangi accretionary margin - eastern zone,Contractional
2144845.24458,5746872.38401,179.224971547,-38.2608613543,8,Hikurangi accretionary margin - eastern zone,Contractional
2144832.60456,5746829.74101,179.224860649,-38.2612510517,8,Hikurangi accretionary margin - eastern zone,Contractional
2144820.6934,5746786.88898,179.224758192,-38.2616421808,8,Hikurangi accretionary margin - eastern zone,Contractional
2144809.51455,5746743.84035,179.224664207,-38.2620346281,8,Hikurangi accretionary margin - eastern zone,Contractional
2144799.07126,5746700.60766,179.22457872,-38.2624282794,8,Hikurangi accretionary margin - eastern zone,Contractional
2144789.36654,5746657.20346,179.224501757,-38.2628230202,8,Hikurangi accretionary margin - eastern zone,Contractional
2144780.4032,5746613.64038,179.22443334,-38.263218736,8,Hikurangi accretionary margin - eastern zone,Contractional
2144772.18384,5746569.93108,179.224373489,-38.2636153115,8,Hikurangi accretionary margin - eastern zone,Contractional
2144764.71083,5746526.08825,179.224322221,-38.2640126317,8,Hikurangi accretionary margin - eastern zone,Contractional
2144757.98633,5746482.12465,179.224279551,-38.264410581,8,Hikurangi accretionary margin - eastern zone,Contractional
2144752.01229,5746438.05306,179.224245492,-38.2648090437,8,Hikurangi accretionary margin - eastern zone,Contractional
2144721.80351,5746199.96991,179.224084952,-38.2669603662,8,Hikurangi accretionary margin - eastern zone,Contractional
2144716.42119,5746154.33573,179.224058816,-38.2673724705,8,Hikurangi accretionary margin - eastern zone,Contractional
2144711.84348,5746108.61408,179.224041891,-38.2677848714,8,Hikurangi accretionary margin - eastern zone,Contractional
2144708.07178,5746062.81917,179.224034181,-38.268197441,8,Hikurangi accretionary margin - eastern zone,Contractional
2144705.10727,5746016.96519,179.224035691,-38.2686100513,8,Hikurangi accretionary margin - eastern zone,Contractional
2144702.95083,5745971.06637,179.224046418,-38.2690225743,8,Hikurangi accretionary margin - eastern zone,Contractional
2144701.60314,5745925.13695,179.224066359,-38.2694348819,8,Hikurangi accretionary margin - eastern zone,Contractional
2144701.06458,5745879.19118,179.22409551,-38.2698468464,8,Hikurangi accretionary margin - eastern zone,Contractional
2144701.33532,5745833.24331,179.224133859,-38.2702583398,8,Hikurangi accretionary margin - eastern zone,Contractional
2144702.41526,5745787.3076,179.224181397,-38.2706692345,8,Hikurangi accretionary margin - eastern zone,Contractional
2144704.30404,5745741.39828,179.224238106,-38.2710794031,8,Hikurangi accretionary margin - eastern zone,Contractional
2144707.00108,5745695.5296,179.224303972,-38.2714887183,8,Hikurangi accretionary margin - eastern zone,Contractional
2144710.50551,5745649.71579,179.224378971,-38.2718970532,8,Hikurangi accretionary margin - eastern zone,Contractional
2144714.81624,5745603.97105,179.224463083,-38.2723042811,8,Hikurangi accretionary margin - eastern zone,Contractional
2144719.93192,5745558.30957,179.224556279,-38.2727102756,8,Hikurangi accretionary margin - eastern zone,Contractional
2144725.85095,5745512.74552,179.224658532,-38.2731149108,8,Hikurangi accretionary margin - eastern zone,Contractional
2144732.57148,5745467.29302,179.22476981,-38.2735180613,8,Hikurangi accretionary margin - eastern zone,Contractional
2144740.09141,5745421.96617,179.224890078,-38.2739196019,8,Hikurangi accretionary margin - eastern zone,Contractional
2144748.40839,5745376.77903,179.225019299,-38.2743194082,8,Hikurangi accretionary margin - eastern zone,Contractional
2144757.51984,5745331.7456,179.225157433,-38.2747173561,8,Hikurangi accretionary margin - eastern zone,Contractional
2144767.42292,5745286.87985,179.225304437,-38.2751133221,8,Hikurangi accretionary margin - eastern zone,Contractional
2144778.11453,5745242.19568,179.225460265,-38.2755071835,8,Hikurangi accretionary margin - eastern zone,Contractional
2144789.59137,5745197.70697,179.225624869,-38.2758988182,8,Hikurangi accretionary margin - eastern zone,Contractional
2144801.84984,5745153.42749,179.225798198,-38.2762881046,8,Hikurangi accretionary margin - eastern zone,Contractional
2144814.88614,5745109.37098,179.225980198,-38.276674922,8,Hikurangi accretionary margin - eastern zone,Contractional
2144907.39805,5744806.54163,179.227264279,-38.2793320007,8,Hikurangi accretionary margin - eastern zone,Contractional
2144910.43164,5744796.68093,179.227306334,-38.279418507,8,Hikurangi accretionary margin - eastern zone,Contractional
2144957.24578,5744659.43978,179.227943869,-38.2806197166,8,Hikurangi accretionary margin - eastern zone,Contractional
2144946.04555,5744615.84846,179.227850065,-38.2810170417,8,Hikurangi accretionary margin - eastern zone,Contractional
2144935.61446,5744572.06698,179.227765148,-38.2814156045,8,Hikurangi accretionary margin - eastern zone,Contractional
2144925.95572,5744528.10892,179.227689145,-38.2818152815,8,Hikurangi accretionary margin - eastern zone,Contractional
2144917.07233,5744483.98789,179.227622079,-38.2822159488,8,Hikurangi accretionary margin - eastern zone,Contractional
2144908.96701,5744439.71759,179.227563971,-38.2826174824,8,Hikurangi accretionary margin - eastern zone,Contractional
2144901.64226,5744395.31171,179.227514839,-38.2830197577,8,Hikurangi accretionary margin - eastern zone,Contractional
2144895.10035,5744350.78404,179.227474699,-38.2834226501,8,Hikurangi accretionary margin - eastern zone,Contractional
2144889.34329,5744306.14836,179.227443563,-38.2838260348,8,Hikurangi accretionary margin - eastern zone,Contractional
2144884.37284,5744261.41852,179.227421439,-38.2842297867,8,Hikurangi accretionary margin - eastern zone,Contractional
2144880.19054,5744216.60836,179.227408337,-38.2846337807,8,Hikurangi accretionary margin - eastern zone,Contractional
2144876.79767,5744171.73178,179.227404258,-38.2850378916,8,Hikurangi accretionary margin - eastern zone,Contractional
2144852.08388,5743806.25725,179.227404219,-38.2883272002,8,Hikurangi accretionary margin - eastern zone,Contractional
2144849.52675,5743763.14257,179.227408289,-38.2887150197,8,Hikurangi accretionary margin - eastern zone,Contractional
2144847.68394,5743719.99168,179.227420507,-38.2891027307,8,Hikurangi accretionary margin - eastern zone,Contractional
2144846.55595,5743676.81643,179.227440869,-38.2894902271,8,Hikurangi accretionary margin - eastern zone,Contractional
2144846.14307,5743633.62865,179.227469371,-38.2898774025,8,Hikurangi accretionary margin - eastern zone,Contractional
2144846.44541,5743590.44018,179.227506004,-38.2902641507,8,Hikurangi accretionary margin - eastern zone,Contractional
2144847.46287,5743547.26287,179.227550758,-38.2906503657,8,Hikurangi accretionary margin - eastern zone,Contractional
2144849.19516,5743504.10855,179.227603622,-38.2910359415,8,Hikurangi accretionary margin - eastern zone,Contractional
2144851.6418,5743460.98906,179.227664579,-38.2914207725,8,Hikurangi accretionary margin - eastern zone,Contractional
2144854.80209,5743417.91621,179.227733615,-38.2918047531,8,Hikurangi accretionary margin - eastern zone,Contractional
2144858.67518,5743374.90183,179.227810709,-38.2921877779,8,Hikurangi accretionary margin - eastern zone,Contractional
2144863.25997,5743331.95769,179.227895841,-38.2925697421,8,Hikurangi accretionary margin - eastern zone,Contractional
2144878.57943,5743198.90834,179.228172278,-38.2937524656,8,Hikurangi accretionary margin - eastern zone,Contractional
2144798.01121,5743031.28386,179.22738524,-38.295303049,8,Hikurangi accretionary margin - eastern zone,Contractional
2144488.77291,5742459.51733,179.2243091,-38.3006129106,8,Hikurangi accretionary margin - eastern zone,Contractional
2144468.20352,5742420.70667,179.224105071,-38.3009730794,8,Hikurangi accretionary margin - eastern zone,Contractional
2144448.29096,5742381.55521,179.223908769,-38.3013359035,8,Hikurangi accretionary margin - eastern zone,Contractional
2144429.04088,5742342.07408,179.223720251,-38.3017012798,8,Hikurangi accretionary margin - eastern zone,Contractional
2144410.45874,5742302.27448,179.22353957,-38.3020691047,8,Hikurangi accretionary margin - eastern zone,Contractional
2144392.5498,5742262.16772,179.223366777,-38.3024392737,8,Hikurangi accretionary margin - eastern zone,Contractional
2144375.31912,5742221.76518,179.223201922,-38.3028116818,8,Hikurangi accretionary margin - eastern zone,Contractional
2144358.77159,5742181.07833,179.22304505,-38.3031862233,8,Hikurangi accretionary margin - eastern zone,Contractional
2144342.9119,5742140.11873,179.222896208,-38.3035627918,8,Hikurangi accretionary margin - eastern zone,Contractional
2144327.74453,5742098.89801,179.222755436,-38.3039412805,8,Hikurangi accretionary margin - eastern zone,Contractional
2144313.27377,5742057.42787,179.222622775,-38.304321582,8,Hikurangi accretionary margin - eastern zone,Contractional
2144299.50373,5742015.72008,179.222498262,-38.3047035882,8,Hikurangi accretionary margin - eastern zone,Contractional
2144286.4383,5741973.78648,179.222381933,-38.3050871909,8,Hikurangi accretionary margin - eastern zone,Contractional
2144274.08117,5741931.63897,179.222273821,-38.305472281,8,Hikurangi accretionary margin - eastern zone,Contractional
2144262.43584,5741889.28953,179.222173956,-38.3058587494,8,Hikurangi accretionary margin - eastern zone,Contractional
2144251.50561,5741846.75017,179.222082367,-38.3062464864,8,Hikurangi accretionary margin - eastern zone,Contractional
2144241.29355,5741804.03296,179.22199908,-38.3066353818,8,Hikurangi accretionary margin - eastern zone,Contractional
2144231.80257,5741761.15003,179.221924118,-38.3070253254,8,Hikurangi accretionary margin - eastern zone,Contractional
2144152.5471,5741388.1885,179.221309543,-38.3104147524,8,Hikurangi accretionary margin - eastern zone,Contractional
2144055.66406,5740959.94126,179.220536967,-38.3143101695,8,Hikurangi accretionary margin - eastern zone,Contractional
2144046.13457,5740916.06615,179.220462319,-38.3147090257,8,Hikurangi accretionary margin - eastern zone,Contractional
2144037.36215,5740872.03369,179.220396401,-38.3151088334,8,Hikurangi accretionary margin - eastern zone,Contractional
2144029.34937,5740827.85693,179.220339231,-38.3155094739,8,Hikurangi accretionary margin - eastern zone,Contractional
2144022.0986,5740783.549,179.220290828,-38.3159108283,8,Hikurangi accretionary margin - eastern zone,Contractional
2144015.61198,5740739.12301,179.220251204,-38.3163127777,8,Hikurangi accretionary margin - eastern zone,Contractional
